Time,ResponseTimeInms
13:44:36,212.129
13:44:37,212.928
13:44:38,212.698
13:44:40,212.15
13:44:41,212.664
13:44:43,213.636
13:44:44,213.162
13:44:45,213.763
13:44:46,213.545
13:44:48,212.985
13:44:49,213.657
13:44:50,214.526
13:44:52,215.324
13:44:53,215.124
13:44:54,214.478
13:44:56,214.921
13:44:57,215.714
13:44:59,216.411
13:45:00,217.19
13:45:02,218.098
13:45:03,218.875
13:45:04,218.483
13:45:06,218.952
13:45:07,218.558
13:45:08,218.946
13:45:10,219.658
13:45:11,220.3
13:45:12,220.013
13:45:14,219.349
13:45:15,219.627
13:45:16,219.351
13:45:18,219.774
13:45:19,220.513
13:45:20,220.261
13:45:22,219.532
13:45:23,219.994
13:45:24,219.531
13:45:26,219.963
13:45:27,220.821
13:45:29,221.35
13:45:30,221.25
13:45:31,220.624
13:45:32,220.084
13:45:34,220.449
13:45:35,220.179
13:45:36,219.651
13:45:38,220.006
13:45:39,219.848
13:45:40,219.337
13:45:41,219.734
13:45:43,219.649
13:45:44,219.006
13:45:45,219.477
13:45:47,220.192
13:45:48,220.764
13:45:50,220.469
13:45:51,219.989
13:45:52,220.304
13:45:53,220.027
13:45:55,220.372
13:45:56,220.114
13:45:57,220.454
13:45:59,220.048
13:46:00,219.642
13:46:01,219.037
13:46:03,219.455
13:46:04,219.895
13:46:05,220.372
13:46:07,220.865
13:46:08,220.58
13:46:10,220.866
13:46:11,220.656
13:46:12,220.857
13:46:13,220.533
13:46:15,220.091
13:46:16,221.025
13:46:18,221.655
13:46:19,221.468
13:46:20,220.965
13:46:22,221.202
13:46:23,221.745
13:46:24,222.171
13:46:26,221.942
13:46:27,221.396
13:46:28,221.024
13:46:30,221.177
13:46:31,221.795
13:46:32,221.559
13:46:34,221.882
13:46:35,221.615
13:46:36,221.098
13:46:38,221.381
13:46:39,222.056
13:46:40,222.585
13:46:42,223.05
13:46:43,222.74
13:46:44,222.127
13:46:46,222.353
13:46:47,222.27
13:46:48,221.717
13:46:50,222.049
13:46:51,221.996
13:46:52,221.588
13:46:53,221.128
13:46:55,220.798
13:46:56,221.052
13:46:57,221.565
13:46:59,221.368
13:47:00,221.543
13:47:02,222.034
13:47:03,221.906
13:47:04,222.179
13:47:06,222.479
13:47:07,223.08
13:47:09,223.546
13:47:10,223.912
13:47:11,224.375
13:47:13,224.104
13:47:14,224.289
13:47:15,224.185
13:47:17,223.877
13:47:18,224.102
13:47:19,223.931
13:47:21,224.138
13:47:22,223.968
13:47:23,223.606
13:47:24,223.924
13:47:26,223.681
13:47:27,223.929
13:47:28,223.731
13:47:30,223.882
13:47:31,223.808
13:47:32,223.898
13:47:34,223.732
13:47:35,223.415
13:47:36,223.089
13:47:38,223.365
13:47:39,223.107
13:47:40,223.332
13:47:42,223.217
13:47:43,223.42
13:47:44,223.302
13:47:46,223.556
13:47:47,223.94
13:47:48,223.81
13:47:49,223.327
13:47:51,223.648
13:47:52,223.528
13:47:54,223.621
13:47:55,223.993
13:47:56,224.423
13:47:58,224.767
13:47:59,225.203
13:48:01,224.957
13:48:02,224.633
13:48:03,224.226
13:48:04,223.875
13:48:05,223.48
13:48:07,223.748
13:48:08,224.11
13:48:10,224
13:48:11,224.095
13:48:12,223.958
13:48:13,223.638
13:48:15,223.826
13:48:16,224.173
13:48:18,224.507
13:48:19,224.787
13:48:20,224.671
13:48:22,224.901
13:48:23,224.697
13:48:24,224.8
13:48:26,225.172
13:48:27,225.411
13:48:29,225.282
13:48:30,225.545
13:48:31,225.87
13:48:33,226.296
13:48:34,226.536
13:48:36,226.822
13:48:37,226.661
13:48:38,226.393
13:48:40,226.523
13:48:41,226.215
13:48:42,225.997
13:48:43,225.657
13:48:45,225.39
13:48:46,225.032
13:48:47,225.228
13:48:48,224.939
13:48:50,224.611
13:48:51,224.813
13:48:52,224.668
13:48:54,224.826
13:48:55,224.739
13:48:56,224.398
13:48:58,224.572
13:48:59,224.461
13:49:00,224.093
13:49:02,224.26
13:49:03,224.531
13:49:04,224.458
13:49:06,224.712
13:49:07,224.936
13:49:09,225.186
13:49:10,225.55
13:49:11,225.409
13:49:12,225.021
13:49:14,225.253
13:49:15,225.09
13:49:16,224.844
13:49:18,224.537
13:49:19,224.229
13:49:20,223.961
13:49:21,224.183
13:49:23,224.015
13:49:24,223.718
13:49:25,223.364
13:49:26,223.12
13:49:28,223.259
13:49:29,223.587
13:49:31,223.884
13:49:32,224.234
13:49:33,224.032
13:49:35,224.193
13:49:36,224.453
13:49:38,224.691
13:49:39,224.937
13:49:40,224.827
13:49:42,224.533
13:49:43,224.274
13:49:44,223.98
13:49:45,224.183
13:49:47,224.476
13:49:48,224.768
13:49:50,225.078
13:49:51,225.306
13:49:53,225.579
13:49:54,225.445
13:49:55,225.592
13:49:57,225.799
13:49:58,225.734
13:49:59,225.377
13:50:00,225.106
13:50:02,224.788
13:50:03,224.556
13:50:04,224.335
13:50:05,224.073
13:50:07,224.202
13:50:08,224.528
13:50:10,224.786
13:50:11,225.139
13:50:12,225
13:50:13,224.743
13:50:15,224.516
13:50:16,224.198
13:50:17,224.005
13:50:19,224.134
13:50:20,224.45
13:50:21,224.7
13:50:23,224.953
13:50:24,224.875
13:50:26,224.977
13:50:27,224.853
13:50:28,224.572
13:50:29,224.643
13:50:31,224.918
13:50:32,225.128
13:50:34,225.426
13:50:35,225.715
13:50:36,225.584
13:50:38,225.724
13:50:39,225.561
13:50:40,225.305
13:50:42,225.412
13:50:43,225.692
13:50:45,225.918
13:50:46,225.786
13:50:47,225.505
13:50:48,225.258
13:50:50,224.963
13:50:51,225.205
13:50:52,225.017
13:50:54,225.194
13:50:55,225.032
13:50:56,224.778
13:50:57,224.939
13:50:59,225.231
13:51:00,225.449
13:51:02,225.283
13:51:03,225.029
13:51:04,225.135
13:51:06,225.111
13:51:07,225.204
13:51:08,225.435
13:51:10,225.652
13:51:11,225.55
13:51:12,225.708
13:51:14,225.545
13:51:15,225.322
13:51:16,225.392
13:51:18,225.609
13:51:19,225.538
13:51:20,225.698
13:51:22,225.521
13:51:23,225.343
13:51:24,225.14
13:51:25,224.833
13:51:27,225.046
13:51:28,224.898
13:51:29,224.988
13:51:31,225.198
13:51:32,225.47
13:51:34,225.346
13:51:35,225.164
13:51:36,225.226
13:51:37,225.132
13:51:39,224.921
13:51:40,225.025
13:51:41,224.93
13:51:43,225.047
13:51:44,224.881
13:51:45,224.928
13:51:47,224.857
13:51:48,224.576
13:51:49,224.401
13:51:50,224.173
13:51:52,224.302
13:51:53,224.487
13:51:55,224.777
13:51:56,224.7
13:51:57,224.796
13:51:59,225.388
13:52:00,225.713
13:52:02,225.932
13:52:03,225.808
13:52:04,225.893
13:52:06,225.748
13:52:07,225.476
13:52:08,225.212
13:52:10,225.323
13:52:11,225.198
13:52:12,225
13:52:13,225.143
13:52:15,225.333
13:52:16,225.222
13:52:17,224.93
13:52:19,224.749
13:52:20,224.879
13:52:21,225.146
13:52:23,224.994
13:52:24,225.032
13:52:25,224.994
13:52:27,224.744
13:52:28,224.931
13:52:29,225.165
13:52:31,225.083
13:52:32,224.844
13:52:33,225.041
13:52:35,224.903
13:52:36,225.215
13:52:38,225.371
13:52:39,225.576
13:52:40,225.797
13:52:42,225.963
13:52:43,225.824
13:52:44,226
13:52:46,226.175
13:52:47,226.134
13:52:49,226.181
13:52:50,226.405
13:52:51,226.661
13:52:53,226.514
13:52:54,226.348
13:52:55,226.171
13:52:56,225.976
13:52:58,225.71
13:52:59,225.537
13:53:00,225.281
13:53:01,225.29
13:53:03,225.355
13:53:04,225.598
13:53:06,225.804
13:53:07,226.004
13:53:09,226.264
13:53:10,226.413
13:53:11,226.247
13:53:12,226.09
13:53:14,225.9
13:53:15,225.692
13:53:16,225.833
13:53:18,225.707
13:53:19,225.8
13:53:22,228.667
13:53:23,228.703
13:53:24,228.468
13:53:26,228.548
13:53:27,228.501
13:53:28,228.636
13:53:30,228.769
13:53:31,228.664
13:53:33,229.11
13:53:34,229.025
13:53:35,229.114
13:53:37,228.994
13:53:38,228.824
13:53:39,228.604
13:53:40,228.439
13:53:42,228.479
13:53:43,228.69
13:53:45,228.931
13:53:46,229.12
13:53:47,229.28
13:53:49,229.501
13:53:50,229.381
13:53:51,229.191
13:53:53,229.324
13:53:54,229.512
13:53:55,229.397
13:53:57,229.481
13:53:58,229.699
13:54:00,229.87
13:54:01,230.035
13:54:03,230.223
13:54:04,230.376
13:54:06,230.521
13:54:07,230.662
13:54:08,230.584
13:54:09,230.341
13:54:11,230.472
13:54:12,230.666
13:54:14,230.566
13:54:15,230.351
13:54:16,230.156
13:54:17,230.28
13:54:19,230.202
13:54:20,230.262
13:54:21,230.387
13:54:23,230.619
13:54:24,230.522
13:54:26,230.569
13:54:27,230.469
13:54:28,230.325
13:54:29,230.425
13:54:31,230.576
13:54:32,230.768
13:54:34,230.693
13:54:35,230.541
13:54:36,230.619
13:54:38,230.785
13:54:39,230.718
13:54:40,230.797
13:54:42,230.663
13:54:43,230.766
13:54:44,230.993
13:54:46,231.1
13:54:47,231.003
13:54:48,231.034
13:54:50,230.954
13:54:51,230.72
13:54:52,230.526
13:54:54,230.605
13:54:55,230.531
13:54:56,230.644
13:54:58,230.781
13:54:59,230.937
13:55:00,230.869
13:55:02,230.706
13:55:03,230.753
13:55:04,230.627
13:55:06,230.721
13:55:07,230.909
13:55:09,231.062
13:55:10,230.973
13:55:11,230.742
13:55:12,230.828
13:55:14,230.753
13:55:15,230.814
13:55:16,230.766
13:55:18,230.831
13:55:19,230.978
13:55:21,231.14
13:55:22,231.038
13:55:23,231.115
13:55:25,231.324
13:55:26,231.443
13:55:27,231.331
13:55:29,231.432
13:55:30,231.569
13:55:32,231.762
13:55:33,231.674
13:55:34,231.756
13:55:36,231.919
13:55:37,232.1
13:55:39,231.945
13:55:40,231.805
13:55:41,231.868
13:55:42,231.742
13:55:44,231.592
13:55:45,231.432
13:55:46,231.226
13:55:47,231.104
13:55:49,230.936
13:55:50,231.054
13:55:51,230.944
13:55:53,231.017
13:55:54,230.924
13:55:55,230.742
13:55:57,230.782
13:55:58,230.919
13:55:59,230.798
13:56:01,230.854
13:56:02,230.755
13:56:03,230.553
13:56:04,230.422
13:56:06,230.512
13:56:07,230.681
13:56:09,230.839
13:56:10,230.779
13:56:11,230.582
13:56:12,230.43
13:56:14,230.253
13:56:15,230.333
13:56:16,230.25
13:56:17,230.09
13:56:19,230.19
13:56:20,230.335
13:56:22,230.23
13:56:23,230.023
13:56:24,230.152
13:56:26,230.306
13:56:27,230.467
13:56:28,230.358
13:56:30,230.18
13:56:31,230.24
13:56:32,230.2
13:56:34,230.23
13:56:35,230.419
13:56:36,230.53
13:56:38,230.664
13:56:39,230.824
13:56:41,230.989
13:56:42,231.132
13:56:44,231.225
13:56:45,231.373
13:56:46,231.275
13:56:48,231.11
13:56:49,231.194
13:56:50,231.104
13:56:52,231.15
13:56:53,231.064
13:56:54,231.11
13:56:56,231.225
13:56:57,231.145
13:56:58,231.174
13:57:00,231.377
13:57:01,231.284
13:57:02,231.138
13:57:04,231.173
13:57:05,231.307
13:57:07,231.444
13:57:08,231.358
13:57:09,231.429
13:57:10,231.371
13:57:12,231.394
13:57:13,231.514
13:57:15,231.62
13:57:16,231.564
13:57:17,231.61
13:57:19,231.747
13:57:20,231.647
13:57:21,231.483
13:57:23,231.534
13:57:24,231.686
13:57:26,231.831
13:57:27,231.78
13:57:28,231.837
13:57:30,231.72
13:57:31,231.56
13:57:32,231.455
13:57:33,231.305
13:57:35,231.37
13:57:36,231.514
13:57:37,231.46
13:57:39,231.5
13:57:40,231.416
13:57:41,231.427
13:57:43,231.307
13:57:44,231.375
13:57:45,231.271
13:57:47,231.291
13:57:48,231.446
13:57:49,231.345
13:57:51,231.43
13:57:52,231.589
13:57:54,231.523
13:57:55,231.324
13:57:56,231.398
13:57:57,231.312
13:57:59,231.134
13:58:00,231.198
13:58:01,231.372
13:58:03,231.295
13:58:04,231.138
13:58:05,231.004
13:58:07,231.058
13:58:08,230.964
13:58:09,230.815
13:58:10,230.829
13:58:12,230.798
13:58:13,230.839
13:58:14,230.788
13:58:16,230.821
13:58:17,230.969
13:58:19,231.088
13:58:20,231.026
13:58:21,231.084
13:58:23,230.968
13:58:24,231.054
13:58:25,230.974
13:58:26,230.801
13:58:28,230.883
13:58:29,231.019
13:58:31,231.161
13:58:32,231.282
13:58:33,231.212
13:58:35,231.273
13:58:36,231.401
13:58:38,231.565
13:58:39,231.681
13:58:41,231.82
13:58:42,231.948
13:58:43,231.849
13:58:45,231.905
13:58:46,232.02
13:58:47,231.96
13:58:49,231.839
13:58:50,231.838
13:58:51,231.786
13:58:53,231.9
13:58:54,231.884
